Order_ID,Order_Date,Ship_Date,Delivery_Days,Customer_ID,Customer_Name,Customer_Age,Gender,Customer_Type,Region,State,City,Category,Product_Name,Quantity,Unit_Price,Cost_Price,Sales,Discount_Percent,Discount_Type,Profit,Profit_Margin_Percent,Returned,Customer_Rating,Payment_Mode,Shipping_Mode,Salesperson_ID,Salesperson_Name
ORD023271,2024-08-06,2024-08-11,5,CUST1434,Dayita Sule,18,Female,Returning,Central,Chhattisgarh,Raipur,Clothing,T-Shirt,4,868.11,2850.96,3472.44,0,No Discount,621.48,17.9,No,3,UPI,Premium,SP029,Aarini Arya
ORD023272,2025-08-20,2025-08-25,5,CUST6557,Vrishti Pall,41,Male,New,South,Telangana,Hyderabad,Electronics,Headphones,9,3004.89,17766.17,27044.01,0,No Discount,9277.84,34.31,No,3,Cash,Premium,SP030,Vanya Chahal
ORD023273,2026-01-02,2026-01-02,0,CUST6381,Chaman Pai,48,Male,Returning,North,Delhi,New Delhi,Sports,Gym Bag,1,887.74,476.07,639.17,28,Clearance Sale,163.1,25.52,No,3,UPI,Same Day,SP048,Devika Arora
ORD023274,2024-01-07,2024-01-10,3,CUST8414,Raagini Sarna,30,Male,New,Central,Madhya Pradesh,Indore,Furniture,Table,2,5090.93,8013.73,9469.13,7,Loyalty Discount,1455.4,15.37,No,5,Credit Card,Premium,SP019,Isha Pandya
ORD023275,2024-09-13,2024-09-14,1,CUST3742,Devansh Kade,30,Male,Returning,South,Tamil Nadu,Coimbatore,Furniture,Sofa,3,26578.71,64381.54,79736.13,0,No Discount,15354.59,19.26,No,3,Debit Card,Express,SP008,Idika Rau
ORD023276,2024-11-13,2024-11-15,2,CUST2770,Odika Sandhu,20,Male,Returning,South,Karnataka,Mysore,Electronics,Tablet,9,23028.2,134706.13,188600.96,9,Loyalty Discount,53894.83,28.58,No,3,Debit Card,Premium,SP001,Aahana Hans
ORD023277,2025-12-13,2025-12-17,4,CUST1880,Sanya Nath,54,Female,Returning,Central,Chhattisgarh,Raipur,Sports,Yoga Mat,3,1089.86,2212.59,2942.62,10,Festival Offer,730.04,24.81,No,4,Debit Card,Standard,SP042,Harshil Pau
ORD023278,2024-02-01,2024-02-01,0,CUST7651,Ronith Tata,59,Female,New,South,Telangana,Hyderabad,Electronics,Laptop,7,54137.87,249307.42,341068.58,10,Festival Offer,91761.16,26.9,No,4,UPI,Same Day,SP041,Lipika Sarkar
ORD023279,2023-09-23,2023-09-29,6,CUST4016,Nikita Aurora,47,Female,Returning,Central,Chhattisgarh,Raipur,Home Appliances,Microwave,3,10457.04,22398.41,31371.12,0,No Discount,8972.71,28.6,No,4,Net Banking,Standard,SP014,Balvan Sankaran
ORD023280,2026-03-17,2026-03-19,2,CUST1604,Mitali Taneja,42,Male,Returning,Central,Madhya Pradesh,Bhopal,Home Appliances,Mixer,7,3182.53,15524.05,19158.83,14,Festival Offer,3634.78,18.97,No,5,Cash,Premium,SP003,Ekapad Chadha
ORD023281,2024-12-11,2024-12-14,3,CUST3578,Hritik Agarwal,52,Male,Returning,North,Punjab,Ludhiana,Sports,Football,3,1704.01,2758.3,4549.71,11,Loyalty Discount,1791.41,39.37,No,4,Cash,Express,SP048,Devika Arora
ORD023282,2024-03-09,2024-03-14,5,CUST8918,Chasmum Atwal,58,Male,Returning,West,Gujarat,Ahmedabad,Home Appliances,Microwave,6,9250.19,40856.0,49951.03,10,Festival Offer,9095.03,18.21,No,5,Debit Card,Premium,SP043,Chandresh Lala
ORD023283,2024-03-13,2024-03-18,5,CUST5007,Patrick Thaker,55,Female,Returning,Central,Chhattisgarh,Raipur,Furniture,Sofa,7,23336.34,130512.59,163354.38,0,No Discount,32841.79,20.1,No,5,UPI,Standard,SP020,Devika Banik
ORD023284,2025-04-13,2025-04-19,6,CUST4350,Samesh Prashad,25,Female,Returning,West,Maharashtra,Pune,Furniture,Chair,7,2447.21,12706.0,17130.47,0,No Discount,4424.47,25.83,No,4,Credit Card,Standard,SP011,Gaurang Sura
ORD023285,2025-10-10,2025-10-10,0,CUST8841,Fiyaz Som,49,Male,Returning,Central,Chhattisgarh,Raipur,Home Appliances,Microwave,1,13101.28,8271.77,11791.15,10,Festival Offer,3519.38,29.85,No,5,Net Banking,Same Day,SP007,Vidhi Ben
ORD023286,2026-04-11,2026-04-18,7,CUST6809,Pallavi Dugar,43,Female,New,South,Telangana,Hyderabad,Home Appliances,Refrigerator,7,36534.09,146323.38,227607.38,11,Loyalty Discount,81284.0,35.71,No,4,Cash,Standard,SP017,Forum Mahal
ORD023287,2025-08-23,2025-08-29,6,CUST6860,Warhi Patel,54,Female,Returning,North,Punjab,Ludhiana,Electronics,Tablet,1,15181.13,11425.93,13663.02,10,Loyalty Discount,2237.09,16.37,No,5,Credit Card,Standard,SP048,Devika Arora
ORD023288,2024-04-14,2024-04-21,7,CUST9421,Indira Tara,31,Male,New,South,Karnataka,Bangalore,Sports,Yoga Mat,4,868.87,1767.64,2710.87,22,Clearance Sale,943.23,34.79,No,4,Net Banking,Standard,SP029,Aarini Arya
ORD023289,2026-05-27,2026-05-30,3,CUST8764,Aarav Dar,43,Female,Returning,North,Rajasthan,Jaipur,Sports,Badminton Racket,9,1652.58,10458.19,12344.77,17,Festival Offer,1886.58,15.28,No,3,Credit Card,Express,SP012,Darpan Chokshi
ORD023290,2026-04-06,2026-04-07,1,CUST2532,Janya Misra,32,Male,Returning,South,Telangana,Hyderabad,Home Appliances,Washing Machine,9,25552.53,121737.81,186277.94,19,Clearance Sale,64540.14,34.65,No,5,Cash,Express,SP039,Mitesh Soni
ORD023291,2025-12-24,2025-12-28,4,CUST4837,Christopher Dewan,64,Female,Returning,North,Punjab,Chandigarh,Sports,Yoga Mat,9,1125.28,7669.75,10127.52,0,No Discount,2457.77,24.27,No,4,Net Banking,Premium,SP042,Harshil Pau
ORD023292,2025-05-18,2025-05-20,2,CUST8938,Lopa Warrior,63,Male,Returning,Central,Chhattisgarh,Raipur,Furniture,Sofa,6,26170.82,88474.05,128760.43,18,Clearance Sale,40286.38,31.29,No,3,Debit Card,Premium,SP043,Chandresh Lala
ORD023293,2026-02-17,2026-02-17,0,CUST6617,Prisha Deshmukh,27,Male,Returning,West,Maharashtra,Pune,Sports,Badminton Racket,3,1632.16,2868.48,4210.97,14,Festival Offer,1342.49,31.88,No,5,Cash,Same Day,SP050,Faris Palla
ORD023294,2024-02-09,2024-02-10,1,CUST3782,Oni Pillai,60,Female,New,Central,Chhattisgarh,Raipur,Furniture,Table,1,6190.88,4962.7,6190.88,0,No Discount,1228.18,19.84,No,5,Net Banking,Express,SP002,Om Bains
ORD023295,2024-02-26,2024-02-29,3,CUST5256,Theodore Atwal,39,Male,Returning,South,Telangana,Hyderabad,Electronics,Tablet,9,14979.61,88767.69,134816.49,0,No Discount,46048.8,34.16,No,3,Debit Card,Premium,SP008,Idika Rau
ORD023296,2024-12-31,2025-01-05,5,CUST6829,Deepa Munshi,61,Male,Returning,North,Rajasthan,Jodhpur,Furniture,Wardrobe,5,25943.64,99814.99,129718.2,0,No Discount,29903.21,23.05,No,4,UPI,Standard,SP002,Om Bains
ORD023297,2023-12-30,2023-12-30,0,CUST9015,Jackson Wali,64,Female,New,West,Gujarat,Surat,Furniture,Table,8,8033.47,41780.95,64267.76,0,No Discount,22486.81,34.99,No,4,Cash,Same Day,SP015,Harini Dass
ORD023298,2025-05-01,2025-05-03,2,CUST4257,Advay Tailor,28,Male,New,East,Bihar,Patna,Electronics,Smartwatch,7,8674.73,33715.89,51614.64,15,Loyalty Discount,17898.75,34.68,No,4,Cash,Express,SP048,Devika Arora
ORD023299,2025-08-25,2025-09-02,8,CUST2279,Chaitaly Sem,34,Male,Returning,South,Telangana,Hyderabad,Clothing,Jeans,4,1508.8,3763.18,4948.86,18,Clearance Sale,1185.68,23.96,No,3,Debit Card,Standard,SP033,Bhavani Sarma
ORD023300,2025-10-24,2025-10-27,3,CUST1995,Kashish Chakraborty,43,Female,Returning,North,Delhi,New Delhi,Furniture,Sofa,1,33409.56,25820.93,33409.56,0,No Discount,7588.63,22.71,No,4,Debit Card,Premium,SP040,Nitesh Swaminathan
ORD023301,2023-07-06,2023-07-06,0,CUST6922,Panini Kala,58,Male,Returning,South,Karnataka,Bangalore,Electronics,Smartphone,5,25764.97,77389.62,114654.12,11,Loyalty Discount,37264.5,32.5,No,4,Cash,Same Day,SP026,Patrick Rastogi
ORD023302,2025-10-01,2025-10-01,0,CUST9643,Darsh Malhotra,57,Female,Returning,North,Rajasthan,Jodhpur,Sports,Gym Bag,3,1295.62,2514.1,3109.49,20,Festival Offer,595.39,19.15,No,3,Debit Card,Same Day,SP014,Balvan Sankaran
ORD023303,2024-07-07,2024-07-12,5,CUST1493,Sai Subramanian,19,Male,Returning,South,Telangana,Hyderabad,Sports,Cricket Bat,5,2415.26,6653.64,9902.57,18,Festival Offer,3248.93,32.81,No,4,UPI,Standard,SP029,Aarini Arya
ORD023304,2024-02-12,2024-02-14,2,CUST3410,Sara Butala,43,Male,New,West,Gujarat,Ahmedabad,Electronics,Smartphone,8,25497.6,163122.7,203980.8,0,No Discount,40858.1,20.03,No,5,UPI,Express,SP047,Kavya Tata
ORD023305,2025-06-21,2025-06-26,5,CUST1156,Warda Vyas,62,Male,New,Central,Madhya Pradesh,Indore,Electronics,Smartwatch,5,8697.65,19971.92,32616.19,25,Clearance Sale,12644.27,38.77,No,3,Net Banking,Standard,SP006,Daksh Comar
ORD023306,2023-10-19,2023-10-23,4,CUST5278,Kai Borde,35,Male,Returning,East,West Bengal,Kolkata,Home Appliances,Mixer,10,4126.18,33783.25,41261.8,0,No Discount,7478.55,18.12,No,4,Credit Card,Premium,SP045,Yashasvi Murthy
ORD023307,2025-04-13,2025-04-13,0,CUST7970,Bhavika Dixit,35,Male,Returning,West,Gujarat,Ahmedabad,Electronics,Headphones,5,3042.19,10587.69,13841.96,9,Loyalty Discount,3254.27,23.51,No,5,Credit Card,Same Day,SP005,Gaurangi Handa
ORD023308,2024-02-03,2024-02-05,2,CUST1573,Hredhaan Bal,28,Female,New,North,Delhi,New Delhi,Furniture,Bookshelf,1,5081.94,2802.43,4573.75,10,Festival Offer,1771.31,38.73,No,4,UPI,Premium,SP024,Chatura Chaudry
ORD023309,2025-01-19,2025-01-24,5,CUST8927,Nimrat Randhawa,24,Female,New,West,Gujarat,Ahmedabad,Sports,Yoga Mat,3,702.51,1277.72,1854.63,12,Festival Offer,576.9,31.11,No,3,Credit Card,Premium,SP049,Vaishnavi Singh
ORD023310,2024-04-22,2024-04-25,3,CUST4547,Maanas Magar,32,Female,Returning,West,Gujarat,Ahmedabad,Electronics,Tablet,7,15953.2,83378.8,101621.88,9,Loyalty Discount,18243.08,17.95,No,4,UPI,Premium,SP032,Gaurang Pai
ORD023311,2025-01-03,2025-01-09,6,CUST4490,Nathan Kibe,65,Female,Returning,West,Gujarat,Surat,Clothing,Jeans,5,1321.95,3647.1,5486.09,17,Clearance Sale,1838.99,33.52,No,5,Net Banking,Standard,SP045,Yashasvi Murthy
ORD023312,2025-11-01,2025-11-03,2,CUST7776,Wazir Pant,27,Female,Returning,West,Maharashtra,Mumbai,Sports,Cricket Bat,2,3620.69,4102.31,6010.35,17,Festival Offer,1908.03,31.75,No,5,UPI,Express,SP003,Ekapad Chadha
ORD023313,2023-09-13,2023-09-16,3,CUST3990,Damyanti Wagle,47,Female,Returning,North,Delhi,New Delhi,Home Appliances,Washing Machine,10,27280.05,167255.4,226424.42,17,Festival Offer,59169.02,26.13,No,3,Net Banking,Premium,SP029,Aarini Arya
ORD023314,2024-03-22,2024-03-22,0,CUST4657,Dalbir Mukherjee,32,Female,Returning,North,Punjab,Ludhiana,Home Appliances,Refrigerator,10,38229.36,269455.12,344064.24,10,Festival Offer,74609.12,21.68,Yes,1,UPI,Same Day,SP007,Vidhi Ben
ORD023315,2023-09-23,2023-09-23,0,CUST3499,Nihal Pandey,19,Female,Returning,South,Telangana,Hyderabad,Sports,Cricket Bat,4,2403.39,5888.96,9613.56,0,No Discount,3724.6,38.74,No,5,Credit Card,Same Day,SP032,Gaurang Pai
ORD023316,2023-10-04,2023-10-12,8,CUST2092,Chatura Parsa,37,Male,Returning,South,Telangana,Hyderabad,Home Appliances,Mixer,7,4020.74,17770.61,22797.6,19,Clearance Sale,5026.99,22.05,No,3,Net Banking,Standard,SP039,Mitesh Soni
ORD023317,2023-09-09,2023-09-12,3,CUST4300,Kevin Kapadia,37,Male,Returning,North,Rajasthan,Jaipur,Furniture,Wardrobe,3,16363.17,27136.86,36326.24,26,Clearance Sale,9189.38,25.3,No,5,Credit Card,Premium,SP006,Daksh Comar
ORD023318,2026-02-10,2026-02-11,1,CUST6055,Yochana Bal,31,Female,Returning,North,Delhi,New Delhi,Home Appliances,Microwave,6,10256.73,51702.34,61540.38,0,No Discount,9838.04,15.99,No,5,Net Banking,Express,SP043,Chandresh Lala
ORD023319,2025-12-06,2025-12-07,1,CUST6788,Dhruv Bose,41,Male,Returning,North,Punjab,Ludhiana,Sports,Badminton Racket,8,2499.73,13028.28,17998.06,10,Loyalty Discount,4969.77,27.61,No,3,Debit Card,Express,SP032,Gaurang Pai
ORD023320,2025-01-25,2025-01-30,5,CUST3483,Alexander Shan,35,Female,Returning,Central,Madhya Pradesh,Bhopal,Furniture,Sofa,7,21961.26,104025.78,122983.06,20,Festival Offer,18957.27,15.41,No,5,Cash,Premium,SP049,Vaishnavi Singh
ORD023321,2025-04-07,2025-04-14,7,CUST1867,Rayaan Bhasin,64,Male,Returning,West,Maharashtra,Mumbai,Home Appliances,Refrigerator,6,33026.85,116591.39,186271.43,6,Loyalty Discount,69680.04,37.41,No,4,UPI,Standard,SP001,Aahana Hans
ORD023322,2025-05-28,2025-06-04,7,CUST5187,Ekapad Naik,38,Female,Returning,West,Gujarat,Ahmedabad,Sports,Cricket Bat,4,2269.64,6316.59,8170.7,10,Loyalty Discount,1854.12,22.69,No,3,Debit Card,Standard,SP049,Vaishnavi Singh
ORD023323,2025-02-14,2025-02-16,2,CUST7960,Faras Ramaswamy,37,Male,Returning,West,Gujarat,Surat,Home Appliances,Washing Machine,4,29332.37,93343.29,117329.48,0,No Discount,23986.19,20.44,No,4,Credit Card,Express,SP017,Forum Mahal
ORD023324,2023-10-30,2023-11-02,3,CUST9866,Pushti Patla,21,Female,New,West,Gujarat,Surat,Furniture,Chair,10,3231.9,20895.07,32319.0,0,No Discount,11423.93,35.35,No,5,UPI,Express,SP036,Hema Kuruvilla
ORD023325,2023-12-30,2023-12-30,0,CUST8199,Qabil Sami,21,Male,Returning,West,Gujarat,Surat,Furniture,Table,6,7777.6,29081.09,46665.6,0,No Discount,17584.51,37.68,No,4,Net Banking,Same Day,SP019,Isha Pandya
ORD023326,2023-08-21,2023-08-21,0,CUST6897,Rachit Din,51,Female,Returning,South,Telangana,Hyderabad,Home Appliances,Microwave,9,10449.42,76256.22,94044.78,0,No Discount,17788.56,18.91,No,5,Credit Card,Same Day,SP019,Isha Pandya
ORD023327,2025-04-15,2025-04-15,0,CUST2807,Theodore Barad,25,Female,Returning,West,Maharashtra,Pune,Home Appliances,Mixer,1,2965.5,2505.75,2965.5,0,No Discount,459.75,15.5,Yes,3,Net Banking,Same Day,SP025,Dakshesh Date
ORD023328,2025-06-24,2025-07-02,8,CUST7719,Sathvik Karnik,45,Male,New,Central,Chhattisgarh,Raipur,Sports,Cricket Bat,2,2685.06,3105.61,4564.6,15,Clearance Sale,1458.99,31.96,No,4,Debit Card,Standard,SP004,Chandani Gara
ORD023329,2024-09-22,2024-09-23,1,CUST7378,Chanchal Sule,47,Male,Returning,South,Karnataka,Bangalore,Home Appliances,Microwave,8,9445.21,43907.67,55915.64,26,Clearance Sale,12007.97,21.48,No,5,UPI,Express,SP043,Chandresh Lala
ORD023330,2023-10-17,2023-10-17,0,CUST2962,Watika Sood,32,Male,Returning,South,Tamil Nadu,Chennai,Sports,Cricket Bat,10,3417.03,18908.8,30753.27,10,Festival Offer,11844.47,38.51,No,5,UPI,Same Day,SP029,Aarini Arya
ORD023331,2026-05-21,2026-05-21,0,CUST3642,Yashvi Bhasin,21,Male,Returning,North,Delhi,New Delhi,Furniture,Wardrobe,8,16831.27,67462.94,94255.11,30,Clearance Sale,26792.18,28.43,No,3,UPI,Same Day,SP006,Daksh Comar
ORD023332,2024-04-18,2024-04-26,8,CUST5836,Prisha Dua,41,Female,Returning,South,Tamil Nadu,Coimbatore,Clothing,Jacket,4,2552.24,5774.99,8779.71,14,Loyalty Discount,3004.72,34.22,No,5,Net Banking,Standard,SP036,Hema Kuruvilla
ORD023333,2024-06-04,2024-06-04,0,CUST8997,Hiral Basu,28,Male,Returning,South,Tamil Nadu,Chennai,Furniture,Sofa,7,27233.08,158267.97,190631.56,0,No Discount,32363.59,16.98,No,3,Debit Card,Same Day,SP012,Darpan Chokshi
ORD023334,2025-07-16,2025-07-17,1,CUST7964,Krishna Dara,38,Male,New,Central,Madhya Pradesh,Bhopal,Sports,Gym Bag,4,919.84,2246.86,3679.36,0,No Discount,1432.5,38.93,No,4,Net Banking,Express,SP020,Devika Banik
ORD023335,2024-02-14,2024-02-19,5,CUST7769,Oscar Dada,38,Male,Returning,South,Telangana,Hyderabad,Furniture,Sofa,1,23746.54,14021.53,20896.96,12,Loyalty Discount,6875.43,32.9,No,5,Debit Card,Premium,SP013,Tanvi Ben
ORD023336,2024-08-03,2024-08-11,8,CUST1790,Oni Shanker,25,Female,Returning,East,Odisha,Bhubaneswar,Clothing,Jeans,8,1602.03,8660.96,10252.99,20,Clearance Sale,1592.03,15.53,No,5,Debit Card,Standard,SP021,Nicholas Suresh
ORD023337,2025-05-18,2025-05-20,2,CUST4313,David Behl,57,Male,Returning,North,Punjab,Chandigarh,Furniture,Table,7,6388.29,29040.23,38457.51,14,Festival Offer,9417.28,24.49,No,4,Cash,Premium,SP003,Ekapad Chadha
ORD023338,2025-12-12,2025-12-18,6,CUST6067,Bhavika Bassi,28,Female,New,East,Bihar,Patna,Home Appliances,Microwave,8,14620.42,62676.9,102927.76,12,Festival Offer,40250.85,39.11,No,4,Credit Card,Standard,SP033,Bhavani Sarma
ORD023339,2024-09-01,2024-09-04,3,CUST2606,Isaiah Garde,38,Female,Returning,South,Telangana,Hyderabad,Electronics,Smartphone,10,25936.37,133008.35,194522.77,25,Clearance Sale,61514.43,31.62,No,5,Credit Card,Premium,SP049,Vaishnavi Singh
ORD023340,2023-11-01,2023-11-06,5,CUST2189,Ekaraj Kalla,37,Female,New,East,West Bengal,Kolkata,Home Appliances,Microwave,2,14789.58,22015.46,29579.16,0,No Discount,7563.7,25.57,No,5,UPI,Standard,SP022,Peter Dave
ORD023341,2026-01-16,2026-01-16,0,CUST7510,Manbir Padmanabhan,59,Female,New,Central,Madhya Pradesh,Bhopal,Sports,Football,6,1062.54,3726.42,5546.46,13,Loyalty Discount,1820.04,32.81,No,3,UPI,Same Day,SP020,Devika Banik
ORD023342,2023-06-14,2023-06-18,4,CUST4444,Ekaraj Murthy,61,Male,Returning,North,Rajasthan,Jaipur,Electronics,Laptop,5,46316.81,141080.8,231584.05,0,No Discount,90503.25,39.08,No,5,Debit Card,Standard,SP033,Bhavani Sarma
ORD023343,2023-09-13,2023-09-15,2,CUST4039,Yasti Banik,59,Female,Returning,East,Odisha,Bhubaneswar,Electronics,Headphones,7,2862.6,11539.17,17232.85,14,Loyalty Discount,5693.68,33.04,No,4,UPI,Express,SP003,Ekapad Chadha
ORD023344,2025-04-16,2025-04-18,2,CUST7171,Ganga Dhar,65,Female,New,North,Rajasthan,Jodhpur,Furniture,Bookshelf,10,5091.62,30161.16,38187.15,25,Clearance Sale,8025.99,21.02,No,4,Debit Card,Express,SP036,Hema Kuruvilla
ORD023345,2025-10-12,2025-10-15,3,CUST6733,Lekha Kannan,38,Male,Returning,South,Telangana,Hyderabad,Furniture,Table,1,8835.54,4935.34,7775.28,12,Festival Offer,2839.94,36.53,No,3,Net Banking,Express,SP039,Mitesh Soni
ORD023346,2025-10-10,2025-10-12,2,CUST5841,Hritik Acharya,32,Female,Returning,West,Maharashtra,Pune,Sports,Cricket Bat,4,3349.52,9542.3,11790.31,12,Festival Offer,2248.01,19.07,No,3,Net Banking,Express,SP010,Nathan Kaul
ORD023347,2025-10-16,2025-10-21,5,CUST3833,Sai Bora,61,Female,Returning,Central,Madhya Pradesh,Bhopal,Clothing,Jeans,2,2289.27,3213.18,3983.33,13,Festival Offer,770.15,19.33,No,5,UPI,Premium,SP020,Devika Banik
ORD023348,2023-07-23,2023-07-26,3,CUST7857,Ekavir Das,38,Female,Returning,West,Maharashtra,Pune,Furniture,Sofa,4,24607.36,59152.11,98429.44,0,No Discount,39277.33,39.9,No,5,Credit Card,Premium,SP029,Aarini Arya
ORD023349,2024-04-23,2024-04-25,2,CUST3886,Indali Ramaswamy,45,Male,Returning,East,West Bengal,Kolkata,Furniture,Bookshelf,8,4789.3,21313.69,29885.23,22,Clearance Sale,8571.54,28.68,No,3,UPI,Premium,SP008,Idika Rau
ORD023350,2024-06-25,2024-06-25,0,CUST2951,Chanchal Bhalla,33,Female,Returning,Central,Madhya Pradesh,Indore,Sports,Gym Bag,9,995.75,6118.49,7975.96,11,Loyalty Discount,1857.46,23.29,No,4,Debit Card,Same Day,SP017,Forum Mahal
ORD023351,2024-07-03,2024-07-03,0,CUST5200,Pushti Bath,21,Male,Returning,East,West Bengal,Kolkata,Furniture,Table,6,5678.63,22095.47,29983.17,12,Loyalty Discount,7887.7,26.31,Yes,2,Debit Card,Same Day,SP047,Kavya Tata
ORD023352,2023-07-07,2023-07-11,4,CUST3800,Kashvi Varughese,28,Male,Returning,South,Karnataka,Mysore,Furniture,Table,6,5809.0,18111.79,24746.34,29,Clearance Sale,6634.55,26.81,No,3,UPI,Premium,SP021,Nicholas Suresh
ORD023353,2023-08-20,2023-08-23,3,CUST4280,Robert Sankaran,59,Male,Returning,West,Maharashtra,Pune,Furniture,Wardrobe,2,17443.55,22381.42,27560.81,21,Clearance Sale,5179.39,18.79,No,5,Debit Card,Premium,SP040,Nitesh Swaminathan
ORD023354,2023-12-05,2023-12-05,0,CUST8414,Falak Basu,20,Female,New,North,Delhi,New Delhi,Clothing,T-Shirt,6,1193.34,3399.48,5441.63,24,Clearance Sale,2042.15,37.53,No,3,Debit Card,Same Day,SP013,Tanvi Ben
ORD023355,2023-11-28,2023-11-28,0,CUST1388,Krishna Krish,53,Female,Returning,West,Gujarat,Ahmedabad,Furniture,Chair,10,3647.91,26157.65,31007.24,15,Loyalty Discount,4849.59,15.64,No,4,Net Banking,Same Day,SP018,Parth Kanda
ORD023356,2026-01-18,2026-01-20,2,CUST3419,Yauvani Sane,49,Female,Returning,East,West Bengal,Kolkata,Clothing,Jacket,4,2429.19,6938.99,8842.25,9,Loyalty Discount,1903.26,21.52,No,5,Cash,Premium,SP018,Parth Kanda
ORD023357,2024-03-22,2024-03-22,0,CUST1912,Jai Parmer,34,Female,New,South,Telangana,Hyderabad,Clothing,Jacket,6,2296.79,7702.73,11024.59,20,Festival Offer,3321.86,30.13,No,4,Cash,Same Day,SP003,Ekapad Chadha
ORD023358,2025-11-02,2025-11-04,2,CUST1809,Qasim Chadha,27,Female,New,East,West Bengal,Kolkata,Sports,Yoga Mat,8,1158.55,5731.85,7507.4,19,Festival Offer,1775.55,23.65,No,5,Debit Card,Premium,SP043,Chandresh Lala
ORD023359,2023-12-24,2023-12-25,1,CUST9058,Jagat Pandya,43,Female,Returning,West,Maharashtra,Mumbai,Sports,Football,6,1793.79,6606.63,10762.74,0,No Discount,4156.11,38.62,No,3,Credit Card,Express,SP045,Yashasvi Murthy
ORD023360,2025-12-14,2025-12-16,2,CUST4958,Banjeet Karnik,53,Male,New,Central,Madhya Pradesh,Bhopal,Furniture,Sofa,5,34349.43,110855.48,130527.83,24,Clearance Sale,19672.35,15.07,No,5,Net Banking,Premium,SP035,Michael Sarin
ORD023361,2024-08-20,2024-08-22,2,CUST7552,Zashil Kulkarni,30,Female,Returning,East,Odisha,Bhubaneswar,Clothing,T-Shirt,8,829.22,4140.33,6169.4,7,Loyalty Discount,2029.07,32.89,No,3,Net Banking,Express,SP011,Gaurang Sura
ORD023362,2025-03-19,2025-03-19,0,CUST7287,Caleb Oak,24,Male,New,West,Gujarat,Surat,Sports,Gym Bag,10,941.33,6149.56,8189.57,13,Loyalty Discount,2040.01,24.91,No,5,Debit Card,Same Day,SP042,Harshil Pau
ORD023363,2026-01-12,2026-01-19,7,CUST3713,Bachittar Ravel,50,Male,Returning,Central,Madhya Pradesh,Bhopal,Furniture,Sofa,6,20336.57,80629.63,111037.67,9,Loyalty Discount,30408.04,27.39,No,4,Net Banking,Standard,SP018,Parth Kanda
ORD023364,2025-08-07,2025-08-08,1,CUST7990,Mugdha Memon,48,Female,Returning,South,Karnataka,Bangalore,Electronics,Smartwatch,4,7454.82,19258.87,29819.28,0,No Discount,10560.41,35.41,No,5,Cash,Express,SP038,Caleb Pradhan
ORD023365,2023-07-16,2023-07-18,2,CUST6603,Christopher Nazareth,53,Female,Returning,East,Bihar,Patna,Clothing,Jacket,7,2685.5,11139.09,15038.8,20,Festival Offer,3899.71,25.93,No,4,Credit Card,Express,SP038,Caleb Pradhan
ORD023366,2025-05-10,2025-05-15,5,CUST3377,Aradhana Sinha,35,Female,Returning,Central,Chhattisgarh,Raipur,Home Appliances,Microwave,3,9173.51,20586.51,24493.27,11,Festival Offer,3906.76,15.95,No,4,UPI,Standard,SP035,Michael Sarin
ORD023367,2024-05-06,2024-05-09,3,CUST9164,Dalaja Barad,60,Male,Returning,West,Gujarat,Ahmedabad,Home Appliances,Air Conditioner,4,42766.26,92590.78,131720.08,23,Clearance Sale,39129.3,29.71,No,5,Cash,Premium,SP026,Patrick Rastogi
ORD023368,2024-09-19,2024-09-20,1,CUST6712,Rachana Narayan,45,Female,Returning,Central,Chhattisgarh,Raipur,Clothing,Jeans,8,1487.56,9188.77,11900.48,0,No Discount,2711.71,22.79,No,4,Net Banking,Express,SP022,Peter Dave
ORD023369,2025-01-21,2025-01-21,0,CUST4074,Dhriti Sandal,51,Female,New,Central,Chhattisgarh,Raipur,Electronics,Laptop,5,41015.82,148209.05,205079.1,0,No Discount,56870.05,27.73,No,3,Debit Card,Same Day,SP026,Patrick Rastogi
ORD023370,2024-12-18,2024-12-18,0,CUST3043,Charles Vohra,60,Female,Returning,West,Gujarat,Ahmedabad,Furniture,Sofa,4,31576.16,83282.8,103569.8,18,Festival Offer,20287.01,19.59,No,3,Credit Card,Same Day,SP002,Om Bains
ORD023371,2025-09-18,2025-09-18,0,CUST6558,Om Lad,44,Female,Returning,East,Bihar,Patna,Furniture,Chair,5,2307.37,6284.66,10267.8,11,Loyalty Discount,3983.14,38.79,No,4,Cash,Same Day,SP015,Harini Dass
ORD023372,2024-01-23,2024-01-27,4,CUST8079,Kevin Sathe,50,Female,New,South,Telangana,Hyderabad,Sports,Cricket Bat,8,2104.57,9715.57,14142.71,16,Clearance Sale,4427.14,31.3,No,4,Net Banking,Premium,SP023,Anamika Contractor
ORD023373,2026-05-14,2026-05-18,4,CUST3385,Sarthak Uppal,55,Female,Returning,South,Tamil Nadu,Chennai,Clothing,Kurta,4,1093.03,2637.05,3235.37,26,Clearance Sale,598.32,18.49,No,4,Credit Card,Premium,SP048,Devika Arora
ORD023374,2023-12-09,2023-12-11,2,CUST9656,Barkha Shah,51,Female,Returning,North,Punjab,Chandigarh,Clothing,T-Shirt,6,1143.88,3517.78,5833.79,15,Clearance Sale,2316.01,39.7,No,4,Debit Card,Premium,SP030,Vanya Chahal
